CSK_scafold,count,source
C1CCC(C2CCC3(CCCC4CCCC43)CC2)CC1,1,RNA non-binders
C1CCC(CCCC2CCCC3CCCCC3C2)CC1,1,RNA non-binders
C1CCC(CCC2CCCCC2CCCCCC2CCCCC2)CC1,1,RNA non-binders
C1CCC(CCC2CCC3(CC2)CCC(CC2CCCC2)CC3)C1,1,RNA non-binders
C1CCC(C2CCC(CC3CCC4(CCCCC4)CC3)C2)CC1,1,RNA non-binders
C1CCC(CCCCC(CC2CCCC2)C2CCCCC2)CC1,1,RNA non-binders
C1CCC2(CC1)CCC(CCC1CCCC3CCCCC31)C2,1,RNA non-binders
C1CCCC(CCCC2C3CCCCC3C3CCCCC32)CC1,1,RNA non-binders
C1CCC(C2CCC(CC3CC4CCC3C4)CC2)C1,1,RNA non-binders
C1CCC2CC(CCCC3CCCC(C4CCC5CCCCC54)C3)CC2CC1,1,RNA non-binders
C1CCCC(CCC2CCC(CCCC3CCC4CCCC4C3)CC2)CCC1,1,RNA non-binders
C1CCC(C2CCCC(CCC3CCC4CCCCC4C3)C2)CC1,1,RNA non-binders
C1CCC(CC2CCCC(C3CCC4C5CCCCC5CCC34)C2)CC1,1,RNA non-binders
C1CCC(CC2CCC3CC(CCC4CC4)CC3C2)CC1,1,RNA non-binders
C1CCC(CCCC2CCC(CCCC3CCCC3C3CCCCC3)C3CCCCC23)CC1,1,RNA non-binders
C1CCCCCCCCCCC2CCC3C(CCC4CCCC(CCCCCC1)C43)C2,1,RNA non-binders
C1CCC(CCCC2CC(CC3CC3)CC3CCCCCC32)CC1,1,RNA non-binders
C(CC1CC1)CC1CCC(CC2CC3CCCCC3C2)CC1,1,RNA non-binders
C1CCC(CCC2CC3C4CCC(C3C2)C2CC42)CC1,1,RNA non-binders
C1CCC(CC2CCCC(C3CCCC(C4CCCCC4)C3)C2)CC1,1,RNA non-binders
C(CCC1CCC2CCCCC2C1)CCC1CC2CCCCC2C1,1,RNA non-binders
C(CCCC1CCCC1)CCCC1CCC2CCCCC2C1,1,RNA non-binders
C1CCC(C2CCC(C3CCC(CC4CCC4)C3)CC2)CC1,1,RNA non-binders
C(CCCC1(C2CCCCC2)CCCC1)CCC1CCCCC1,1,RNA non-binders
C1CCCC(CC2CCC(CC3CCC(C4CCCC4)C3)C2)CC1,1,RNA non-binders
C1CCC(C2CCC(CC3CCC4(CCCCC4)C3)CC2)CC1,1,RNA non-binders
C(CC1CCCC(CC2CCC3CCCCC32)C1)CC1CCC2CCCCC2C1,1,RNA non-binders
C1CCC(CCC2CCCCC2C2CCC3CCCC3C2)CC1,1,RNA non-binders
C(CCCCCC1CCCCC1)CCCCC1CCCCC1,1,RNA non-binders
C1CCC(CC2CCC(CCC3CC3)CC2)C1,1,RNA non-binders
C1CCC2CCCC(CCC3CCC(C4CC4)C3)C2CC1,1,RNA non-binders
C1CCC(C2CC(CC3CCC3)C3C4CCC(CC4)C23)CC1,1,RNA non-binders
C1CCC(CCCCCC2CC2)CC1,1,RNA non-binders
C1CCC(CCCCCC2CCC(C3CCC3)CC2)CC1,1,RNA non-binders
C1CCC(C2CCC3CCC(CCC4CCCC5CCCCC54)C3C2)CC1,1,RNA non-binders
C1CCC(CCC2CCC(CCC3CCC4(CCCC4)CC3)CC2)C1,1,RNA non-binders
C1CCC(CC2CCC(C3CCCCCC3)CC2)CC1,1,RNA non-binders
C1CCCCCCCCCCCCCCCC(CCCCC2CCCCC2)CCCCCCCCC(CC2CCC3CCCCC32)CCCCCCC1,1,RNA non-binders
C1CCC(C2CCCC3CC(CCCCC4CCCC4)CCC32)CC1,1,RNA non-binders
C1CCC2CC3(CCC4C(CC5C6CCCCC6CCC45)C3)CC2C1,1,RNA non-binders
C1CCC(CCC2CCC(C3CCC4CCC(CC5CCCCC5)CC43)C2)CC1,1,RNA non-binders
C1CCC(CC2CC(CC3CCCC3)C(C3CCCCC3)C2)CC1,1,RNA non-binders
C1CCC2CC(CCC3CC(CCC4CCC(C5CCC6CCCCC65)C4)C3)CC2C1,1,RNA non-binders
C1CCC(CCCCC2CCC(C3CCCCC3)C2C2CC2)CC1,1,RNA non-binders
C1CCC(CCCC2CCCC(C3CCCC3)CC2)CC1,1,RNA non-binders
C1CCC(CCCC2CC23CCCCC3)CC1,1,RNA non-binders
C1CCC(C2CCCC2CC2CCC3(CCC3)CC2)C1,1,RNA non-binders
C1CC(C2CC2)CC1CC1CCC(C2CC2)CC1,1,RNA non-binders
C1CCC(C2CC3CCCC3C(CCC3(CC4CCCC4)CC3)C2)CC1,1,RNA non-binders
C1CCC(C2CCCC2CCC2CCCC(CCC3CCCC3)C2)CC1,1,RNA non-binders
C1CCC(CC2CC(C3CCCC4CCCCCC43)C2)CC1,1,RNA non-binders
C1CCCC(CCC2CCC3CCCCCC32)CC1,1,RNA non-binders
C1CCC(CC2CCCC2CCCCC2CCCC2)CC1,1,RNA non-binders
C1CCC(CC(CCC2CCC3CCCCC32)CC2CCCC2)CC1,1,RNA non-binders
C1CC(CC2CCC3CCCC3C2)CC(CC2CCC3CCCC3C2)C1,1,RNA non-binders
C1CCC(C2CCCC(CCCC3CCC4CCCCC4C3)C2)CC1,1,RNA non-binders
C1CCC(CCC2CCC3CCC4CCCCC4CC3C2)CC1,1,RNA non-binders
C1CCC(C2CCC(CCCCC3C4CCCCC3CC4)C2)CC1,1,RNA non-binders
C1CCC(C2CC3CCC(CCCC4CCCC4)CC3C2)CC1,1,RNA non-binders
C1CC2CCCC2C(CCC2CCC3CCCCC32)C1,1,RNA non-binders
C1CCC2C(C1)CCC2C1CCC(CC2CCC3CCCCC3C3CCCC23)CC1,1,RNA non-binders
C1CC2CCC(C3CC(C4CCCC4)C4CCCCC34)CC2C1,1,RNA non-binders
C1CCC(C2CCCC3(CCCCC3)C2)CC1,1,RNA non-binders
C1CC2CCC(C3CCC4C(C5CCC6CCCC6C5)CCC34)CC2C1,1,RNA non-binders
C1CCC(C2CCCC3C2CC(C2CCCCC2)C3C2CCCCC2)CC1,1,RNA non-binders
C1CCC(CCCC2CCCC2C2CCCC2C2CCCCC2)CC1,1,RNA non-binders
C1CCC(CC2CCCC(CC3CCC(CC4CCCC4)C3)C2)CC1,1,RNA non-binders
C1CCC(CCCCCC2CCC(CCC3CCCCC3)CC2)CC1,1,RNA non-binders
C1CCC(CC(C2CCC3CCCCC32)C2CCC3CCCCC32)CC1,1,RNA non-binders
C1CCC(CCC(CCC2CC3CC(CCC4CCCC4)CCC23)C2CCCCC2)CC1,1,RNA non-binders
C1CCC(CC2CC3CC(CC4CCCC4)CC3C2)CC1,1,RNA non-binders
C1CCC2C(C1)CCC2CCC1CCC2CCCC21,1,RNA non-binders
C1CCC(C2CCCCC3(CCCCC3)C2)CC1,1,RNA non-binders
C1CCC(CC2CC(C3CCCC3)C3CCCCC23)CC1,1,RNA non-binders
C1CC2CC(CCC3CC4CCC5CCCCC5C4C3)CC2C1,1,RNA non-binders
C1CCC(C2CCC(C3CCC4CCCC4C3)CC2)C1,1,RNA non-binders
C1CCC(C2CC3CCCCC3C(C3CCCCCC3)C2)CC1,1,RNA non-binders
C1CCC2CC(CC3CCC4CCC(C4)C3)CCC2C1,1,RNA non-binders
C1CCC(C2CCC(CCC3CCCC3)CC2C2CCCCC2)CC1,1,RNA non-binders
C1CCC2C(C1)CCCC2CCC1CC1,1,RNA non-binders
C1CCCC(CC2CC3CC4CCCCC4C(C4CCCCC4)C3C2)CC1,1,RNA non-binders
C1CCC(C2CCC(CC3CC3)CC2)CC1,1,RNA non-binders
C1CCC2CC(CC3CC4CCCCC4C(C4CCCC4)C3)CC2C1,1,RNA non-binders
C1CCC(C2(C3CCC(C4CCCC4)CC3)CCCCC2)CC1,1,RNA non-binders
C1CCC(CCC2CCC(CCC3CCC(C4CCCCC4)CC3)C2)CC1,1,RNA non-binders
C(CCC1CCC2CCCCC12)CC1CCCC(C2CCC3CCCC3C2)C1,1,RNA non-binders
C1CCC(CCCCC2CC2)C1,1,RNA non-binders
C1CCC(CCC2CCC(CC3CCC(C4CCCC4)C3)C2)C1,1,RNA non-binders
C1CCC(CC(CC2CCCC2)CC2CC3CCCCC3C2)CC1,1,RNA non-binders
C1CCCC(C2CCC(C3CCCCC3)C2)CC1,1,RNA non-binders
C1CCC(CCC2CCC(CC3C4CCCC3CC4)C2)CC1,1,RNA non-binders
C1CCC(CC2CCC3(CCCC(CCCC4CCCC4)C3)C2)CC1,1,RNA non-binders
C1CCC(C(CCCCCC2CCCC2)CC2CCC3CCCCC3C2)CC1,1,RNA non-binders
C1CCC(CCCC2CCC3CC4CCCCC4C3C2)CC1,1,RNA non-binders
C(CCC1CCCC1)CCC1CCC2CC(C3CCCC3)CC2C1,1,RNA non-binders
C1CCC(CC(CC2CCCCC2)CC2CCC(CCC3CCCC3)C2)CC1,1,RNA non-binders
C1CCC(CCCC2CCC(C3CC4CCCCC4C3)CC2)CC1,1,RNA non-binders
C1CCC(C2CCC(C3CCCC4CCCCC43)C2)C1,1,RNA non-binders
C1CCC2C(C1)CCCC2CC1C2CCCC1CC2,1,RNA non-binders
C1CC(CCCC2CC3CCCCC3C2)CC(CCCC2CC3CCCCC3C2)C1,1,RNA non-binders
C1CCC(CCC2CC(C3CCCCC3)C(C3CCC4CCCC4C3)C2)CC1,1,RNA non-binders
C1CCC(CC2CC3C(CC4CCCCC4)CCC3C3CCCCC23)CC1,1,RNA non-binders
C1CCCC(CC2CCC2CCC2CCCC2)CC1,1,RNA non-binders
C1CCC(C2CCCC2C2CCCC2C2CCC3CCCCC32)CC1,1,RNA non-binders
C1CCC(CC2CCCCC2CCC2CCC3CCCCC32)C1,1,RNA non-binders
C1CCC(CCC2CCC(CCC3CC4CCCCC4C3)C2)C1,1,RNA non-binders
C1CCC(CCCCC2CCCC(C3CC3)C2)CC1,1,RNA non-binders
C1CCC(CC2CCCC(CCCC3CCCCC3)C2)CC1,1,RNA non-binders
C1CCC(C2CCCC2CCC2CCCC2C2CCCCC2)CC1,1,RNA non-binders
C1CCC(C2CCC(CC3CCC4CCC5CCCCC5CC4C3)CC2)CC1,1,RNA non-binders
C1CCC(C(C2CCCCC2)C2CC3CCCCC3C2CCC2CCCC2)CC1,1,RNA non-binders
C1CCC(CCCC2CCCC(CCC3CCCC3)C2)CC1,1,RNA non-binders
C1CCC(C2(C3CCCCC3)CCC3CCCCC32)CC1,1,RNA non-binders
C1CCC(CC2CCCC(C3CCC4CCCC4C3)CC2)CC1,1,RNA non-binders
C1CCC(CCCCC2CCC(CC3CC34CCCCC4)CC2)CC1,1,RNA non-binders
C1CCC(CC2CCC3CCC(C4CCCCC4)CC32)CC1,1,RNA non-binders
C1CCCC(C2CCC(CCCC3CC3)CC2)CCC1,1,RNA non-binders
C1CCC2C(C1)CCC1C2CCC2C3CCCCC3CC21,1,RNA non-binders
C1CCC2C(C1)CCCC2CCC1CC2CCC1CC2,1,RNA non-binders
C(CCCCC12CC3CC(CC(C3)C1)C2)CCCC1CCCCC1,1,RNA non-binders
C1CCC(CCC2CCCC3CC4CCCCC4CC23)C1,1,RNA non-binders
C1CCC2C(C1)CCCC2CCCC1CCC2CCC(C1)C2,1,RNA non-binders
C1CCC(CC2CCC3C(C4CCCCC4)CCCC23)CC1,1,RNA non-binders
C1CCC(C(CCC2CCC2)C2CCCCC2)CC1,1,RNA non-binders
C1CCC(CCCC2CCCC(C3CCC(C4CCCCC4)CC3)C2)CC1,1,RNA non-binders
C1CCC(CC2CCC(CC3CC3)CC2)CC1,1,RNA non-binders
C1CCC(CC2CCC(CC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,1,RNA non-binders
C1CCC(CCC2CC3CC(C4CCCCC4)CC(C4CCCCC4)C3C2)CC1,1,RNA non-binders
C1CCC(C2CC(CCCCC3CCCC3)CC2C2CCCCC2)CC1,1,RNA non-binders
C1CCC2(CC1)CCC(CC1CCC3CCCCC31)CC2,1,RNA non-binders
C1CCC(CC2CCCC(CC3CCCC4CCCCC43)C2)C1,1,RNA non-binders
C1CC2CCC(CC3CCC4(CCC4)CC3)C2C1,1,RNA non-binders
C1CCC(CCCC2CCC(C3CC3)C2)C1,1,RNA non-binders
C1CCC(C2CCCC(C3CCCC(C4CCCC4)C3)CC2)C1,1,RNA non-binders
C1CCC(CC2CCC(CC3CC(C4CCCCCC4)CC4CCCCC43)CC2)CC1,1,RNA non-binders
C(CCCC1CCC(C2CCCCC2)CC1)CCC1CCCCC1,1,RNA non-binders
C1CCCCCC(CC2CCC3CCCCC32)CCC(CC2CCCCC2)CCC(CCCCC2CCCCC2)CCCC1,1,RNA non-binders
C1CCC(C2CC3CCCCCC3C2)CC1,1,RNA non-binders
C1CCCC(C2CCC(CCCCC3CCCC3)C2)CC1,1,RNA non-binders
C1CCC(CCC2CCCC(CC3CCCC4CCCCC43)C2)CC1,1,RNA non-binders
C1CCC(CC2(CC3CCC4(CCCCC4)CC3)CCCC2)CC1,1,RNA non-binders
C1CCC(C2CCC(CCCCC3C4CCCCC4C4CCCCC34)C2)CC1,1,RNA non-binders
C1CCC2CC3C(CCC4CCC5CCCCC54)CCC3CC2C1,1,RNA non-binders
C1CCC(CC2CC3C4CCCCC4C45CCC6CC7CCCC2C(C7CC64)C35)CC1,1,RNA non-binders
C1CCC(C2CCC3CCC(CC4CCC5CCCCC54)CC3C2)CC1,1,RNA non-binders
C1CCC(C2CCC2CC2CCC(C3CCCC3)CC2)CC1,1,RNA non-binders
C1CCC(C2CC3CCC(C2)C(CCC2CCCC2)C3)CC1,1,RNA non-binders
C1CCC(C2CCCC(CC3CCC4CCCCC4C3)CC2)CC1,1,RNA non-binders
C1CCC2CCC(C1)C2,1,RNA non-binders
C1CCC(CCCC2CCC3(CCC(C4CCCCC4)CC3)C2)CC1,1,RNA non-binders
C1CCC(CC2CCCC(CC3CCCCC3)C2C2CCCCC2)CC1,1,RNA non-binders
C1CC(CCC2CCC3CCCCC32)C1,1,RNA non-binders
C1CCC(CCC2CCC3C4CCCCC4C4CCCCC4C3C2)CC1,1,RNA non-binders
C1CCC(C2CCCC3CC(CC4CCC5CCCC5C4)CC3C2)CC1,1,RNA non-binders
C1CCC(CCCC2CCC3(CCC(CC4CCCC4)CC3)C2)CC1,1,RNA non-binders
C1CCC(CCCCC2CCCC(CCC3CC3)C2)C1,1,RNA non-binders
C(CCCC1CCCC(C2CCCC2)C1)CCC1CCCC1,1,RNA non-binders
C1CCC(C2CCCCC2CCC2CCCC2)CC1,1,RNA non-binders
C(CCC1CCCC1)CCC1C2CCCCC2C2CCCCC12,1,RNA non-binders
C1CCC2CCC(C3CCC4CCCCC4C3)CC2CC1,1,RNA non-binders
C1CCC(CCCCC2CCCC2CC2CC2)CC1,1,RNA non-binders
C1CCC(CC2C3CCCC3CC3CC(C4CCCC4)CC32)CC1,1,RNA non-binders
C1CCC(C2CC(C3CCCCC3)C3CCC4CCCCC4C3C2)CC1,1,RNA non-binders
C1CCC(C2CCC3CCC4CCC(C5CCC6CCCCC6C5)CC4C32)CC1,1,RNA non-binders
C1CCC(CCC2C3CCCCC2CC3)CC1,1,RNA non-binders
C1CCC(CCC2CCC(C3CC3C3CCCCC3)C2)CC1,1,RNA non-binders
C1CCC(C2CCC(C3CCCC(CCC4CC4)C3)CC2)CC1,1,RNA non-binders
C1CCC(CC2CCCC2CCCC2CCC3(CCCCC3)C2)CC1,1,RNA non-binders
C1CCC(C2CCC(C3CCCC(C4CCC5CCCCC5C4)C3)CC2)C1,1,RNA non-binders
C1CCC(C2CCC(CCCC3C4CCCCC4C4CCCCC43)C2C2CCCCC2)CC1,1,RNA non-binders
C(CCCCC(CC1CCCCC1)CC1CC1)CCCC1CCCC1,1,RNA non-binders
C1C2CC2C2CC12,1,RNA non-binders
C1CCC(CCC2CC3CCC(CC4CC5CCCC5C4)CC3C2)CC1,1,RNA non-binders
C1CCC(CC2CCC(CC3CCC(CC4CCCCC4)CC3)CC2)CC1,1,RNA non-binders
CCC[C@@](C)(COC(N)=O)COC(=O)NC(C)C,1,RNA non-binders
C1CCC2CC3CC4C(CCC5CCCCC54)CC3CC2C1,1,RNA non-binders
C1CCC2CC(C3CCC(C4CCC5CCCCC54)C3)CCC2C1,1,RNA non-binders
C1CCC2C(C1)CC1C3CCCCC3CC21,1,RNA non-binders
C1CCC(CC2CCC(CC3CCCC4CCCC43)CC2)CC1,1,RNA non-binders
C1CCC(CC2CCC(CCC3CCC4CCCCC4C3)CC2)CC1,1,RNA non-binders
C1CC2CCC(CC3CCC4(CCCC4)C3)CC2C1,1,RNA non-binders
C1CCC(C(CCC2CCC(CC3CCCC3)CC2)C2CCCCC2)CC1,1,RNA non-binders
C1CCC(CC2CCCC3(CC2)CCC2CCCCC2C3)CC1,1,RNA non-binders
C1CC(CCC2CCC(C3CCCC3)CC2)C1,1,RNA non-binders
C1CCC(C2CC3CCCC3C(C3CCCCCC3)C2)CC1,1,RNA non-binders
C1CCC(CCCCC2CCC(CCC3CCCC3)CC2)C1,1,RNA non-binders
C1CCC(C2CCC(C3CCC(CC4CCCC4)C3C3CC3)CC2)CC1,1,RNA non-binders
C1CCC2C(C1)CCCC1CCCCC12,1,RNA non-binders
C1CCC(CCCC2CC(CC3CCC4CCCC4C3)CC3C(CC4CCC(C5CCCCC5)CC4)CCC23)CC1,1,RNA non-binders
C1CCC(CCCC2CCCC(CC3CCC4C(CCC4CC4CCCC4)C3)C2)CC1,1,RNA non-binders
C1CCC(CCCC(CCC2CCCCC2)C2CCCCC2)CC1,1,RNA non-binders
C1CCC(CCC2CCCC(C3CC(C4CCCCC4)C4CC5CCCCC5C4C3)C2)CC1,1,RNA non-binders
CCCC[C@H](N)C(C)=O,1,RNA non-binders
C1CCC(CC2CCCCC2CCCCC2CC2)CC1,1,RNA non-binders
C1CCC(CC2CCCC2CCCC2CCCC2)CC1,1,RNA non-binders
C1CCC(CCC2CC3CCCCC3CC3CCCCC32)CC1,1,RNA non-binders
C1CCC(CCCCC2CCC(C3CC3)C2)C1,1,RNA non-binders
CCOC(=O)C(=O)CBr,1,RNA non-binders
C1CCC2CC(C3CCCC3CCCC3CCC4CCCCC43)CC2C1,1,RNA non-binders
C1CC(CC23CC4CC(CC(C4)C2)C3)C1,1,RNA non-binders
C1CCC(CCCCC2CCCC(CC3CCC3)C2)CC1,1,RNA non-binders
C1CCC(CC(CCC2CCCC2)CC2CCCC2)CC1,1,RNA non-binders
C1CCC(C2CCCC(CC3CCC4CCC5CCCC3C54)C2)CC1,1,RNA non-binders
C1CCC(C2CCCC3CC4CCCC4C32)C1,1,RNA non-binders
C1CCC(CCC2CC(CC3CCCC3)CC23CCCCC3)CC1,1,RNA non-binders
C1CCC(CCC2CCC(CCC3CCCC3)CC2)C1,1,RNA non-binders
C1CCC(CC2CCCC(CCC3CCCC4CCCC43)C2)C1,1,RNA non-binders
C1CCC(CCCC2CC3CCCC(C4CCCCC4)C3C2)CC1,1,RNA non-binders
C1CCC(CCC2CC(CC3CCCC3)C(C3CCCCC3)C2)CC1,1,RNA non-binders
C1CCC(CC2CCCC(CC3CCC(C4CCCC4)CC3)C2)CC1,1,RNA non-binders
C1CCC(CCCCC2CCC(CC3CCCC3)C2)C1,1,RNA non-binders
C1CC2CC3C4CCC(CC4)C3CC2C1,1,RNA non-binders
C1CCC(C2CC3CCC4CCCC4C3C2C2CCCCC2)CC1,1,RNA non-binders
C1CCC(C2CC3CCCCC3C3CCCCC3C2)CC1,1,RNA non-binders
C1CCC(C2CCCC(CC3CC4CCCC(C5CCCCC5)C4C3)C2)CC1,1,RNA non-binders
C1CCC(CC23CC4CC(CC(C4)C2)C3)C1,1,RNA non-binders
C1CCC(CCCCC2CCC3CCCC23)C1,1,RNA non-binders
C1CCC(CCCC2CCCCC2CCC2CCCC2)CC1,1,RNA non-binders
C1CCC(CCCC2CCC(CC3CCCC3C3CCCCC3)CC2)CC1,1,RNA non-binders
C1CCC(C2CCCC(C3CC4CCC3C4)C2)CC1,1,RNA non-binders
C1CCC(C2CCCCC2CCCC2CCCC2C2CCCC2)CC1,1,RNA non-binders
C1CCC(CCC2CCCC(C3CCCC3C3CCCCC3)C2)CC1,1,RNA non-binders
C(CCC1CCC(C2CCC(C3CCCC3)C2)CC1)CC1CC1,1,RNA non-binders
C1CCC(CCCC2CCCC(C3CC4CCCCC4C3)C2)CC1,1,RNA non-binders
C1CCC(CC2CCC(CC3CCC4CCCCC43)CC2)C1,1,RNA non-binders
C1CCC(CCCC2CCCCC2CCCC2CCCC2)CC1,1,RNA non-binders
C1CCC(CCCCC2CCCC3(CCCCCC3)C2)CC1,1,RNA non-binders
C1CCC(CCCC2CCC(CC3CCC3)CC2)CC1,1,RNA non-binders
C1CCC(CCC2CC(C3CC3)CC2C2CCCCC2)CC1,1,RNA non-binders
C1CCC(C2CCCC(C3CCCC3C3CCCC3)C2)C1,1,RNA non-binders
C1CCC(CC(CCC2CCC(C3CCCCC3)CC2)C2CCCCC2)CC1,1,RNA non-binders
C1CCC(CC2CCCC2C2CCCCCC2)CC1,1,RNA non-binders
C1CCC(CC2CCC(CC3CCCC(C4CCCC4)C3)CC2)CC1,1,RNA non-binders
C1CCC(CCC2CCC(CC3CCC(C4CC4)C3)CC2)C1,1,RNA non-binders
C1CCC(CCC2CCC(CC3CC4CCC3CC4)CC2)CC1,1,RNA non-binders
C1CCC(C23CCCC(C4CCCCC4)(CCC2)C3)CC1,1,RNA non-binders
C1CCC(C(CCCCC2CCCC2)C2CCCC2)CC1,1,RNA non-binders
C1CCC(CC2CCCC2CCCCCC2CCCC2)CC1,1,RNA non-binders
CC(=O)CNC(C)(C)C(C)=O,1,RNA non-binders
C1CCCCCC(CCCC2CCCCC2)CCCCC1,1,RNA non-binders
C1CCC(CCCC2CCC3CCC(C4CCCC4)CC3C2)CC1,1,RNA non-binders
C1CCC(CC(CCCC2CC3CCCCC3C2)C2CCCC2)CC1,1,RNA non-binders
C1CCC(C2CCCC(C3CCC(C4CC4)C3)C2)CC1,1,RNA non-binders
C1CCC(C2CCC(C3CCCCC3)C(C3CCCCC3)C2)CC1,1,RNA non-binders
CC(C)C[C@@H](N)[C@H](O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)C(C)C)C(C)C,1,RNA non-binders
C1CCC(CCCC2CCCC(CC3CC3)CC2)CC1,1,RNA non-binders
C1CCCC(CC2CCCC3CCCC32)CCC1,1,RNA non-binders
C1CCC(C2CCC(C3CCCCC3CCCCC3CCCC3)CC2)CC1,1,RNA non-binders
C1CCC(C2C3CCCCC3CC3CCC4CCCCC4C32)CC1,1,RNA non-binders
C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)CC1,1,RNA non-binders
C1CCC(CCCC2CC(C3CCCC3)CC3CCCC23)CC1,1,RNA non-binders
C1CCC(CC2CCCC(CC3CCCC4CCCC43)C2)CC1,1,RNA non-binders
C1CCC2(CC1)CCC(CC1CCC3CCCCC3C1)CC2,1,RNA non-binders
C1CCC(CC2CCCCC2CC2CCC(C3CC3)C2)CC1,1,RNA non-binders
C1CCC(CCCC2CCC2)C1,1,RNA non-binders
C1CCC2(CC1)CCC(CC1CCCC1C1CC1)C2,1,RNA non-binders
C(CCCC1CCC(CC2CCCCC2)CC1)CCCCC1CCCCC1,1,RNA non-binders
C1CCC(C(C2CCCCC2)C2CCCC2CCC2CCCC2)CC1,1,RNA non-binders
C1CCCC(CCC2CC3CCCCC3C2)CC1,1,RNA non-binders
C1CCCC(CC2CCCCC(CC3CCCCC3)C2)CC1,1,RNA non-binders
C1CCC(C2CCC(C3CCC(C4CCCC4)C3)C2)C1,1,RNA non-binders
NCCCCCC(=O)O,1,RNA non-binders
C1CCC(CCCCC2CCC3C(CCCC3C3CCC(CCC4CCCCC4)CC3)C2)CC1,1,RNA non-binders
C1CCC(CC2CCCC(C3CCC4(CCCCC4)CC3)C2)CC1,1,RNA non-binders
C1CCC(CCCC2CCC(CC3CCCC(CCC4CC4)C3)CC2)CC1,1,RNA non-binders
C1CCCC(CC2CCC(C3CCCC3C3CCCCC3)CC2)CC1,1,RNA non-binders
C1CCC(CCCCC2CCC3C2CCC2C4CCCCC4CCC32)C1,1,RNA non-binders
C1CCC(CC2C(CCC3CCC4CCCC4C3)CC3CCCCC32)CC1,1,RNA non-binders
C1CCC(C2CCC3CC(CCC4CCCC4)CC32)CC1,1,RNA non-binders
C1CC(CC2CC3CCCCC3C2)CCC(C2CC3CCCCC3C2)C1,1,RNA non-binders
C1CCC(C2CC(CC3CCCC3)CC2CCC2CC2)CC1,1,RNA non-binders
C1CCC(CC(CCC2CC2)C2CCCCC2)CC1,1,RNA non-binders
CCCCC(=O)N(CCC)CCC,1,RNA non-binders
C1CCC(CC2CCCC(CCCCC3CCC3)C2)CC1,1,RNA non-binders
C1CC(CCC2CC2)CC(C2CCC3C(CCC3CCC3CC3)C2)C1,1,RNA non-binders
C1CCC2(CC1)CCC(CC1CCC3CCC(CC4CC4)CC3C1)C2,1,RNA non-binders
C1CCC(CC2CCC(CC34CCCC3CCC4)CC2)C1,1,RNA non-binders
C1CCC(CC2CC3CCC(CC4CCCC4)CC3C2)CC1,1,RNA non-binders
C(CCCCCCC1CCC2CCCCC2C1CC1CCCCC1)CCCCCCC1CCC2CCCCC2C1CC1CCCCC1,1,RNA non-binders
C1CCC(CCCC(C2CCCCC2)C(CCC2CCCCC2)C2CCCCC2)CC1,1,RNA non-binders
C1CCC(CCC2CCCC(CC3CCC4CCCC43)C2)CC1,1,RNA non-binders
C1CCC(CCC2CC3CCCC3C2CCC2CCCCC2)CC1,1,RNA non-binders
C1CCC2C(C1)CCCC2C1CCC(C2CCC3CCCCC32)CC1,1,RNA non-binders
C1CCC(CCC2CC(C3CCCC3)CC3CCCCC32)C1,1,RNA non-binders
C1CCC(CC2CC3CCCC(C4CCCCC4)CC3C2)CC1,1,RNA non-binders
C1CCC(CCC2CCC(CC3CCCC(CC4CCC(CCC5CCCCC5)CC4)C3)CC2)CC1,1,RNA non-binders
C1CCC(CC2CCCC3C2CC2CCC4CCCCC4C23)CC1,1,RNA non-binders
C1CCC(CCCC2CCC(C3CCCC(C4CCCCC4)C3)C2)CC1,1,RNA non-binders
C1CCC(CCC2CCC(C3CCC4CCCCC4C3)C2)C1,1,RNA non-binders
C1CCC2CCCC(CCC(C3CCCC3)C3CCCC3)C2CC1,1,RNA non-binders
C1CC(CC2CCC3CCCC3C2)CC2CCCC2C1,1,RNA non-binders
C1CC2CC(CCC3CCCC4CCCC43)CC2C1,1,RNA non-binders
C1CCC2CC(C3CCCC4CCCC43)CCCC2C1,1,RNA non-binders
C1CCC(CC2CCC3CCC(C4CC4)CC3CC2)C1,1,RNA non-binders
C1CCC(CCC2CC2)C(CCCC2CCC3CCCCC32)C1,1,RNA non-binders
C1CCCC2(CC1)CCCC(CC1CCC3CCCCC3C1)C2,1,RNA non-binders
C1CCC2(CC1)CC2CCCC1CCCC1,1,RNA non-binders
C1CCC(C2CCC3(CCCC3)C3CCCCC23)CC1,1,RNA non-binders
C(CCCC1CCCCC1)CCCC1CCCC(C2CCCC2)C1,1,RNA non-binders
C1CCC2(CC1)CCC(CC1CCCC(CC3CCCC3)C1)CC2,1,RNA non-binders
C1CCC(CC2CCC(C3CCC4CCCC43)C2)CC1,1,RNA non-binders
C1CC2CCC(CCC3CCCC4CC5CCCCC5C34)CC2C1,1,RNA non-binders
C1CCC(CCC2CCCCC2CCC2CCCC2)C1,1,RNA non-binders
C1CCC(CC2CCC(CC3CCCC3C3CCCCC3)CC2)CC1,1,RNA non-binders
C1CCC(CC2CCC3C(CCCC3C3CCCCC3)C2)CC1,1,RNA non-binders
